time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.29986484861,0.24025904819,12.4234616292,0.028389363884,0.033770839157,0.0,-0.598586159681,0.489389276584,3.76821916129,-0.160868965969,-0.0542725661918,0.0,436.6966173962265,436.8173905089764,436.8047112595882,436.0359277775438
1.3800000000000008,-0.33670145987,0.270342819706,12.6587338101,0.0215059561822,0.0344787524748,0.0,-0.629393188425,0.51243565354,4.07316880083,-0.143802813411,-0.0773167543435,0.0,511.6195692276054,509.97389812929526,509.20741583510807,510.4074674037341
1.4400000000000008,-0.375212543354,0.301512363782,12.9070882089,0.0129309337837,0.0321085364306,0.0,-0.654066002322,0.52562158608,4.20487199025,-0.147800172282,-0.0950610271159,0.0,462.59807596473473,461.1932105465521,463.25388680807276,462.9206620263553
1.5000000000000009,-0.415078464168,0.333262677829,13.1613068846,0.00449693792607,0.026906541973,0.0,-0.674305972712,0.531890621765,4.26889182308,-0.14168512673,-0.104112863831,0.0,443.6155879224459,442.86332703446686,441.4797944058886,441.9640947846953
1.560000000000001,-0.456046134649,0.365230901603,13.4188060283,6.28172497969,0.0226941595097,0.0,-0.690877991519,0.533169339366,4.31427281931,-0.160399048332,-0.0896428836251,0.0,436.4328754729783,437.63039035671727,437.70952807426875,436.1281892408467
1.620000000000001,-0.498008645854,0.397138267151,13.6826496268,6.27287619286,0.0180522975243,0.0,-0.70736094275,0.529405769211,4.47991232535,-0.151880981354,-0.100322219299,0.0,475.10488183108237,474.27856360769994,473.3620970816106,473.995353783346
1.680000000000001,-0.540767402456,0.42867771101,13.9513974584,6.26382598676,0.0129542725931,0.0,-0.717488705676,0.521111940618,4.47838391127,-0.150088537613,-0.0909399083338,0.0,423.55709041595725,424.35473767816507,422.6707434300617,422.8023785311357
1.740000000000001,-0.584028239419,0.459596901388,14.2186122177,6.25765067013,0.00768844726049,0.0,-0.72412633763,0.509012198339,4.42898878479,-0.132822188039,-0.0872099945211,0.0,407.01744936773116,407.3436466434811,406.3590286318017,407.8825456689134
1.8000000000000012,-0.62766198323,0.489467827724,14.4909030836,6.24971388569,0.00346448744612,0.0,-0.729817033427,0.485754413176,4.6465232285,-0.131710544304,-0.0773435348464,0.0,489.729128268228,490.457478206974,489.83068947941575,489.8990099495849
1.8600000000000012,-0.671533332574,0.517819591112,14.7748311621,6.24685012627,6.28259591785,0.0,-0.732101779887,0.458981513656,4.8170525541,-0.10829212179,-0.0700675926574,0.0,476.3005347172621,476.85273219920816,478.6564407310139,480.4227841880051
